code,label
"#include <stdio.h>
#include <stdlib.h>
#include <time.h>

#define MAX 100

// Structure for an edge
struct Edge {
    int src, dest;
};

// Structure for a graph
struct Graph {
    int V, E;
    struct Edge* edge;
};

// Create a graph with V vertices and E edges
struct Graph* createGraph(int V, int E) {
    struct Graph* graph = (struct Graph*) malloc(sizeof(struct Graph));
    graph->V = V;
    graph->E = E;
    graph->edge = (struct Edge*) malloc(E * sizeof(struct Edge));
    return graph;
}

// A utility function to find set of an element i (uses path compression)
int find(int parent[], int i) {
    if (parent[i] != i)
        parent[i] = find(parent, parent[i]);
    return parent[i];
}

// A utility function to do union of two subsets
void Union(int parent[], int x, int y) {
    int xset = find(parent, x);
    int yset = find(parent, y);
    parent[xset] = yset;
}

// Karger's algorithm for finding Minimum Cut
int kargerMinCut(struct Graph* graph) {
    int V = graph->V, E = graph->E;
    struct Edge* edge = graph->edge;

    // Allocate memory for creating V subsets
    int* parent = (int*) malloc(V * sizeof(int));
    for (int v = 0; v < V; v++)
        parent[v] = v;

    int vertices = V;

    // Keep contracting vertices until only two are left
    while (vertices > 2) {
        // Pick a random edge
        int i = rand() % E;
        int subset1 = find(parent, edge[i].src);
        int subset2 = find(parent, edge[i].dest);

        // If the two vertices are in different subsets, contract the edge
        if (subset1 != subset2) {
            Union(parent, subset1, subset2);
            vertices--;
        }
    }

    // Count the edges connecting the two remaining subsets
    int cutedges = 0;
    for (int i = 0; i < E; i++) {
        int subset1 = find(parent, edge[i].src);
        int subset2 = find(parent, edge[i].dest);
        if (subset1 != subset2)
            cutedges++;
    }

    free(parent);
    return cutedges;
}

int main() {
    srand(time(NULL)); // Seed for random number generator

    int V = 4; // Number of vertices
    int E = 5; // Number of edges
    struct Graph* graph = createGraph(V, E);

    // Add edges
    graph->edge[0].src = 0; graph->edge[0].dest = 1;
    graph->edge[1].src = 0; graph->edge[1].dest = 2;
    graph->edge[2].src = 0; graph->edge[2].dest = 3;
    graph->edge[3].src = 1; graph->edge[3].dest = 2;
    graph->edge[4].src = 2; graph->edge[4].dest = 3;

    // Run Karger's algorithm multiple times for higher probability of correct answer
    int mincut = E;
    for (int i = 0; i < 50; i++) {
        int cut = kargerMinCut(graph);
        if (cut < mincut)
            mincut = cut;
    }

    printf(""Minimum cut found by Karger's Algorithm: %d
"", mincut);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <limits.h>

#define MAX 100

// A utility function to perform BFS and find if there is a path from source to sink
int bfs(int rGraph[MAX][MAX], int V, int s, int t, int parent[]) {
    int visited[MAX];
    memset(visited, 0, sizeof(visited));

    int queue[MAX], front = 0, rear = 0;
    queue[rear++] = s;
    visited[s] = 1;
    parent[s] = -1;

    while (front < rear) {
        int u = queue[front++];

        for (int v = 0; v < V; v++) {
            if (!visited[v] && rGraph[u][v] > 0) {
                queue[rear++] = v;
                parent[v] = u;
                visited[v] = 1;
            }
        }
    }

    return visited[t]; // Return true if sink is reachable
}

// Ford-Fulkerson algorithm to find max flow, which equals max edge-disjoint paths when capacity = 1
int fordFulkerson(int graph[MAX][MAX], int V, int s, int t) {
    int u, v;

    // Create residual graph
    int rGraph[MAX][MAX];
    for (u = 0; u < V; u++)
        for (v = 0; v < V; v++)
            rGraph[u][v] = graph[u][v];

    int parent[MAX]; // To store path
    int max_flow = 0;

    // Augment the flow while there is a path from source to sink
    while (bfs(rGraph, V, s, t, parent)) {
        // Find minimum residual capacity (which is always 1 here)
        int path_flow = INT_MAX;
        for (v = t; v != s; v = parent[v]) {
            u = parent[v];
            if (rGraph[u][v] < path_flow)
                path_flow = rGraph[u][v];
        }

        // Update residual capacities
        for (v = t; v != s; v = parent[v]) {
            u = parent[v];
            rGraph[u][v] -= path_flow;
            rGraph[v][u] += path_flow;
        }

        max_flow += path_flow;
    }

    return max_flow;
}

int main() {
    int V, s, t;
    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    int graph[MAX][MAX];
    printf(""Enter adjacency matrix (1 for edge, 0 for no edge):
"");
    for (int i = 0; i < V; i++)
        for (int j = 0; j < V; j++)
            scanf(""%d"", &graph[i][j]);

    printf(""Enter source vertex: "");
    scanf(""%d"", &s);
    printf(""Enter sink vertex: "");
    scanf(""%d"", &t);

    int maxPaths = fordFulkerson(graph, V, s, t);
    printf(""Maximum number of edge-disjoint paths: %d
"", maxPaths);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <stdbool.h>

#define MAX 100

// Queue implementation for BFS
int queue[MAX], front = -1, rear = -1;

void enqueue(int value) {
    if (rear == MAX - 1) return;
    queue[++rear] = value;
    if (front == -1) front = 0;
}

int dequeue() {
    if (front == -1 || front > rear) return -1;
    return queue[front++];
}

// Function to check if the graph is bipartite
bool isBipartite(int graph[MAX][MAX], int V) {
    int color[V];

    // Initialize all vertices as uncolored (-1)
    for (int i = 0; i < V; i++) {
        color[i] = -1;
    }

    // Check each component of the graph
    for (int start = 0; start < V; start++) {
        if (color[start] == -1) {
            // Start BFS from this vertex
            enqueue(start);
            color[start] = 0;

            while (front <= rear) {
                int u = dequeue();

                for (int v = 0; v < V; v++) {
                    // If there is an edge and the vertex is not colored
                    if (graph[u][v] && color[v] == -1) {
                        color[v] = 1 - color[u];
                        enqueue(v);
                    }
                    // If there is an edge and both vertices have the same color
                    else if (graph[u][v] && color[v] == color[u]) {
                        return false;
                    }
                }
            }
        }
    }

    return true;
}

int main() {
    int V;
    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    int graph[MAX][MAX];
    printf(""Enter adjacency matrix:
"");
    for (int i = 0; i < V; i++) {
        for (int j = 0; j < V; j++) {
            scanf(""%d"", &graph[i][j]);
        }
    }

    if (isBipartite(graph, V)) {
        printf(""The graph is Bipartite.
"");
    } else {
        printf(""The graph is NOT Bipartite.
"");
    }

    return 0;
}
",1
"#include <stdio.h>
#include <string.h>

// Function to return maximum of two numbers
int max(int a, int b) {
    return (a > b) ? a : b;
}

// Function to find Longest Palindromic Subsequence (LPS)
int LPS(char str[]) {
    int n = strlen(str);
    int dp[n][n];

    // Strings of length 1 are palindromes of length 1
    for (int i = 0; i < n; i++)
        dp[i][i] = 1;

    // Build the table
    for (int cl = 2; cl <= n; cl++) {
        for (int i = 0; i < n - cl + 1; i++) {
            int j = i + cl - 1;
            if (str[i] == str[j] && cl == 2)
                dp[i][j] = 2;
            else if (str[i] == str[j])
                dp[i][j] = 2 + dp[i + 1][j - 1];
            else
                dp[i][j] = max(dp[i][j - 1], dp[i + 1][j]);
        }
    }

    return dp[0][n - 1];
}

// Function to calculate minimum insertions to make string palindrome
int minInsertionsToPalindrome(char str[]) {
    int n = strlen(str);
    int lpsLength = LPS(str);
    return n - lpsLength;
}

int main() {
    char str[100];
    printf(""Enter the string: "");
    scanf(""%s"", str);

    int result = minInsertionsToPalindrome(str);
    printf(""Minimum insertions needed to make the string a palindrome: %d
"", result);

    return 0;
}
",1
"#include <stdio.h>
#include <string.h>

// Function to find the length of the Longest Common Subsequence
int LCS(char *X, char *Y, int m, int n) {
    int L[m + 1][n + 1];

    // Build the LCS table in bottom-up fashion
    for (int i = 0; i <= m; i++) {
        for (int j = 0; j <= n; j++) {
            if (i == 0 || j == 0)
                L[i][j] = 0;
            else if (X[i - 1] == Y[j - 1])
                L[i][j] = 1 + L[i - 1][j - 1];
            else
                L[i][j] = (L[i - 1][j] > L[i][j - 1]) ? L[i - 1][j] : L[i][j - 1];
        }
    }

    return L[m][n];  // Final result: LCS length
}

int main() {
    char X[100], Y[100];

    printf(""Enter first string: "");
    scanf(""%s"", X);

    printf(""Enter second string: "");
    scanf(""%s"", Y);

    int m = strlen(X);
    int n = strlen(Y);

    int lcsLength = LCS(X, Y, m, n);

    printf(""Length of Longest Common Subsequence: %d
"", lcsLength);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>

#define MAX 100

// Structure to represent an edge
struct Edge {
    int src, dest, weight;
};

// Structure to represent a graph
struct Graph {
    int V, E;
    struct Edge edge[MAX];
};

// Create a graph
struct Graph* createGraph(int V, int E) {
    struct Graph* graph = (struct Graph*)malloc(sizeof(struct Graph));
    graph->V = V;
    graph->E = E;
    return graph;
}

// DFS to check connectivity
void DFS(int v, int visited[], int adj[MAX][MAX], int V) {
    visited[v] = 1;
    for (int i = 0; i < V; i++) {
        if (adj[v][i] && !visited[i]) {
            DFS(i, visited, adj, V);
        }
    }
}

// Check if graph remains connected without a given edge
int isConnected(int adj[MAX][MAX], int V) {
    int visited[MAX] = {0};

    // Find first vertex with non-zero degree
    int i;
    for (i = 0; i < V; i++) {
        int hasEdge = 0;
        for (int j = 0; j < V; j++) {
            if (adj[i][j]) {
                hasEdge = 1;
                break;
            }
        }
        if (hasEdge)
            break;
    }

    if (i == V)
        return 1; // No edges, considered connected

    DFS(i, visited, adj, V);

    // Check if all vertices with non-zero degree are visited
    for (int u = 0; u < V; u++) {
        for (int v = 0; v < V; v++) {
            if (adj[u][v] && !visited[u])
                return 0;
        }
    }
    return 1;
}

// Sort edges in decreasing order by weight
int compare(const void* a, const void* b) {
    return ((struct Edge*)b)->weight - ((struct Edge*)a)->weight;
}

// Reverse Delete Algorithm
int reverseDeleteMST(struct Graph* graph) {
    int V = graph->V, E = graph->E;
    struct Edge* edge = graph->edge;

    // Adjacency matrix for checking connectivity
    int adj[MAX][MAX] = {0};

    // Build initial graph
    for (int i = 0; i < E; i++) {
        adj[edge[i].src][edge[i].dest] = edge[i].weight;
        adj[edge[i].dest][edge[i].src] = edge[i].weight;
    }

    // Sort edges in decreasing order
    qsort(edge, E, sizeof(edge[0]), compare);

    int mstWeight = 0;

    for (int i = 0; i < E; i++) {
        // Remove edge
        int u = edge[i].src;
        int v = edge[i].dest;
        int w = edge[i].weight;

        adj[u][v] = 0;
        adj[v][u] = 0;

        // Check if still connected
        if (!isConnected(adj, V)) {
            // Restore the edge if disconnected
            adj[u][v] = w;
            adj[v][u] = w;
            mstWeight += w;
        }
    }

    return mstWeight;
}

int main() {
    int V, E;
    printf(""Enter number of vertices and edges: "");
    scanf(""%d %d"", &V, &E);

    struct Graph* graph = createGraph(V, E);

    printf(""Enter each edge in format: src dest weight
"");
    for (int i = 0; i < E; i++) {
        scanf(""%d %d %d"", &graph->edge[i].src, &graph->edge[i].dest, &graph->edge[i].weight);
    }

    int mstWeight = reverseDeleteMST(graph);
    printf(""Weight of the Minimum Spanning Tree is: %d
"", mstWeight);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int V, E;

    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    printf(""Enter number of existing edges: "");
    scanf(""%d"", &E);

    // Calculate maximum edges possible in a DAG
    int maxPossible = V * (V - 1) / 2;

    // Remaining edges that can be added
    int maxAddable = maxPossible - E;

    printf(""Maximum edges that can be added to keep it a DAG: %d
"", maxAddable);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <stdbool.h>
#include <string.h>

#define MAX 100

int time_counter = 0;

void APUtil(int u, bool visited[], int disc[], int low[], int parent[], bool ap[], int adj[MAX][MAX], int V) {
    int children = 0;
    visited[u] = true;

    disc[u] = low[u] = ++time_counter;

    for (int v = 0; v < V; v++) {
        if (adj[u][v]) {
            if (!visited[v]) {
                children++;
                parent[v] = u;
                APUtil(v, visited, disc, low, parent, ap, adj, V);

                // Check if the subtree rooted at v has a connection to one of the ancestors of u
                low[u] = (low[u] < low[v]) ? low[u] : low[v];

                // u is an articulation point in following cases:

                // Case 1: u is root of DFS tree and has two or more children
                if (parent[u] == -1 && children > 1)
                    ap[u] = true;

                // Case 2: If u is not root and low value of one of its child is more than discovery value of u
                if (parent[u] != -1 && low[v] >= disc[u])
                    ap[u] = true;
            }
            else if (v != parent[u]) {
                // Update low value of u for parent function calls.
                if (low[u] > disc[v])
                    low[u] = disc[v];
            }
        }
    }
}

void findArticulationPoints(int adj[MAX][MAX], int V) {
    bool visited[MAX];
    int disc[MAX];
    int low[MAX];
    int parent[MAX];
    bool ap[MAX];

    memset(visited, false, sizeof(visited));
    memset(ap, false, sizeof(ap));
    memset(parent, -1, sizeof(parent));

    for (int i = 0; i < V; i++) {
        if (!visited[i])
            APUtil(i, visited, disc, low, parent, ap, adj, V);
    }

    printf(""Articulation points in the graph are:
"");
    for (int i = 0; i < V; i++) {
        if (ap[i])
            printf(""%d "", i);
    }
    printf(""
"");
}

int main() {
    int V;
    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    int adj[MAX][MAX];
    printf(""Enter adjacency matrix (undirected graph):
"");
    for (int i = 0; i < V; i++)
        for (int j = 0; j < V; j++)
            scanf(""%d"", &adj[i][j]);

    findArticulationPoints(adj, V);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <time.h>

#define MAX 100

// Structure for an edge
struct Edge {
    int src, dest;
};

// Structure for a graph
struct Graph {
    int V, E;
    struct Edge* edge;
};

// Create a graph with V vertices and E edges
struct Graph* createGraph(int V, int E) {
    struct Graph* graph = (struct Graph*) malloc(sizeof(struct Graph));
    graph->V = V;
    graph->E = E;
    graph->edge = (struct Edge*) malloc(E * sizeof(struct Edge));
    return graph;
}

// A utility function to find set of an element i (uses path compression)
int find(int parent[], int i) {
    if (parent[i] != i)
        parent[i] = find(parent, parent[i]);
    return parent[i];
}

// A utility function to do union of two subsets
void Union(int parent[], int x, int y) {
    int xset = find(parent, x);
    int yset = find(parent, y);
    parent[xset] = yset;
}

// Karger's algorithm for finding Minimum Cut
int kargerMinCut(struct Graph* graph) {
    int V = graph->V, E = graph->E;
    struct Edge* edge = graph->edge;

    // Allocate memory for creating V subsets
    int* parent = (int*) malloc(V * sizeof(int));
    for (int v = 0; v < V; v++)
        parent[v] = v;

    int vertices = V;

    // Keep contracting vertices until only two are left
    while (vertices > 2) {
        // Pick a random edge
        int i = rand() % E;
        int subset1 = find(parent, edge[i].src);
        int subset2 = find(parent, edge[i].dest);

        // If the two vertices are in different subsets, contract the edge
        if (subset1 != subset2) {
            Union(parent, subset1, subset2);
            vertices--;
        }
    }

    // Count the edges connecting the two remaining subsets
    int cutedges = 0;
    for (int i = 0; i < E; i++) {
        int subset1 = find(parent, edge[i].src);
        int subset2 = find(parent, edge[i].dest);
        if (subset1 != subset2)
            cutedges++;
    }

    free(parent);
    return cutedges;
}

int main() {
    srand(time(NULL)); // Seed for random number generator

    int V = 4; // Number of vertices
    int E = 5; // Number of edges
    struct Graph* graph = createGraph(V, E);

    // Add edges
    graph->edge[0].src = 0; graph->edge[0].dest = 1;
    graph->edge[1].src = 0; graph->edge[1].dest = 2;
    graph->edge[2].src = 0; graph->edge[2].dest = 3;
    graph->edge[3].src = 1; graph->edge[3].dest = 2;
    graph->edge[4].src = 2; graph->edge[4].dest = 3;

    // Run Karger's algorithm multiple times for higher probability of correct answer
    int mincut = E;
    for (int i = 0; i < 50; i++) {
        int cut = kargerMinCut(graph);
        if (cut < mincut)
            mincut = cut;
    }

    printf(""Minimum cut found by Karger's Algorithm: %d
"", mincut);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <limits.h>

#define MAX 100

// A utility function to perform BFS and find if there is a path from source to sink
int bfs(int rGraph[MAX][MAX], int V, int s, int t, int parent[]) {
    int visited[MAX];
    memset(visited, 0, sizeof(visited));

    int queue[MAX], front = 0, rear = 0;
    queue[rear++] = s;
    visited[s] = 1;
    parent[s] = -1;

    while (front < rear) {
        int u = queue[front++];

        for (int v = 0; v < V; v++) {
            if (!visited[v] && rGraph[u][v] > 0) {
                queue[rear++] = v;
                parent[v] = u;
                visited[v] = 1;
            }
        }
    }

    return visited[t]; // Return true if sink is reachable
}

// Ford-Fulkerson algorithm to find max flow, which equals max edge-disjoint paths when capacity = 1
int fordFulkerson(int graph[MAX][MAX], int V, int s, int t) {
    int u, v;

    // Create residual graph
    int rGraph[MAX][MAX];
    for (u = 0; u < V; u++)
        for (v = 0; v < V; v++)
            rGraph[u][v] = graph[u][v];

    int parent[MAX]; // To store path
    int max_flow = 0;

    // Augment the flow while there is a path from source to sink
    while (bfs(rGraph, V, s, t, parent)) {
        // Find minimum residual capacity (which is always 1 here)
        int path_flow = INT_MAX;
        for (v = t; v != s; v = parent[v]) {
            u = parent[v];
            if (rGraph[u][v] < path_flow)
                path_flow = rGraph[u][v];
        }

        // Update residual capacities
        for (v = t; v != s; v = parent[v]) {
            u = parent[v];
            rGraph[u][v] -= path_flow;
            rGraph[v][u] += path_flow;
        }

        max_flow += path_flow;
    }

    return max_flow;
}

int main() {
    int V, s, t;
    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    int graph[MAX][MAX];
    printf(""Enter adjacency matrix (1 for edge, 0 for no edge):
"");
    for (int i = 0; i < V; i++)
        for (int j = 0; j < V; j++)
            scanf(""%d"", &graph[i][j]);

    printf(""Enter source vertex: "");
    scanf(""%d"", &s);
    printf(""Enter sink vertex: "");
    scanf(""%d"", &t);

    int maxPaths = fordFulkerson(graph, V, s, t);
    printf(""Maximum number of edge-disjoint paths: %d
"", maxPaths);

    return 0;
}
",1
"#include <stdio.h>
#include <stdlib.h>
#include <stdbool.h>

#define MAX 100

// Queue implementation for BFS
int queue[MAX], front = -1, rear = -1;

void enqueue(int value) {
    if (rear == MAX - 1) return;
    queue[++rear] = value;
    if (front == -1) front = 0;
}

int dequeue() {
    if (front == -1 || front > rear) return -1;
    return queue[front++];
}

// Function to check if the graph is bipartite
bool isBipartite(int graph[MAX][MAX], int V) {
    int color[V];

    // Initialize all vertices as uncolored (-1)
    for (int i = 0; i < V; i++) {
        color[i] = -1;
    }

    // Check each component of the graph
    for (int start = 0; start < V; start++) {
        if (color[start] == -1) {
            // Start BFS from this vertex
            enqueue(start);
            color[start] = 0;

            while (front <= rear) {
                int u = dequeue();

                for (int v = 0; v < V; v++) {
                    // If there is an edge and the vertex is not colored
                    if (graph[u][v] && color[v] == -1) {
                        color[v] = 1 - color[u];
                        enqueue(v);
                    }
                    // If there is an edge and both vertices have the same color
                    else if (graph[u][v] && color[v] == color[u]) {
                        return false;
                    }
                }
            }
        }
    }

    return true;
}

int main() {
    int V;
    printf(""Enter number of vertices: "");
    scanf(""%d"", &V);

    int graph[MAX][MAX];
    printf(""Enter adjacency matrix:
"");
    for (int i = 0; i < V; i++) {
        for (int j = 0; j < V; j++) {
            scanf(""%d"", &graph[i][j]);
        }
    }

    if (isBipartite(graph, V)) {
        printf(""The graph is Bipartite.
"");
    } else {
        printf(""The graph is NOT Bipartite.
"");
    }

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int n, i;
    int sum = 0;

    // Input the value of N
    printf(""Enter the value of N: "");
    scanf(""%d"", &n);

    // Calculate the sum of sum-series
    for (i = 1; i <= n; i++) {
        sum += (i * (i + 1)) / 2;
    }

    // Output the result
    printf(""Sum of sum-series of first %d natural numbers is: %d
"", n, sum);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    long long num;
    int isBinary = 1;  // Assume number is binary unless proven otherwise

    // Input the number
    printf(""Enter a number: "");
    scanf(""%lld"", &num);

    // Check each digit
    while (num > 0) {
        int digit = num % 10;

        if (digit != 0 && digit != 1) {
            isBinary = 0; // Found a non-binary digit
            break;
        }

        num = num / 10; // Remove last digit
    }

    // Print result
    if (isBinary)
        printf(""The number is binary.
"");
    else
        printf(""The number is NOT binary.
"");

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int num;

    // Input the number
    printf(""Enter a number: "");
    scanf(""%d"", &num);

    // Check if even or odd
    if (num % 2 == 0)
        printf(""%d is Even.
"", num);
    else
        printf(""%d is Odd.
"", num);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int a, b, temp;

    // Input two numbers
    printf(""Enter two numbers: "");
    scanf(""%d %d"", &a, &b);

    // Swapping using a temporary variable
    temp = a;
    a = b;
    b = temp;

    // Output the result
    printf(""After swapping: a = %d, b = %d
"", a, b);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int a, b;

    // Input two numbers
    printf(""Enter two numbers: "");
    scanf(""%d %d"", &a, &b);

    // Swapping without a temporary variable
    a = a + b;
    b = a - b;
    a = a - b;

    // Output the result
    printf(""After swapping: a = %d, b = %d
"", a, b);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int num, sum = 0, digit;

    // Input a number
    printf(""Enter a number: "");
    scanf(""%d"", &num);

    // Calculate the sum of digits
    while (num != 0) {
        digit = num % 10;    // Get the last digit
        sum += digit;        // Add it to sum
        num = num / 10;      // Remove the last digit
    }

    // Output the result
    printf(""Sum of digits = %d
"", sum);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int num, sum = 0, digit;

    // Input the number
    printf(""Enter a number: "");
    scanf(""%d"", &num);

    // Loop to extract and add each digit
    while (num != 0) {
        digit = num % 10;    // Get last digit
        sum += digit;        // Add to sum
        num = num / 10;      // Remove last digit
    }

    // Display the result
    printf(""Sum of digits = %d
"", sum);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int rows, cols;
    int i, j, sum = 0;

    // Input the size of the matrix
    printf(""Enter number of rows and columns: "");
    scanf(""%d %d"", &rows, &cols);

    int matrix[rows][cols]; // Declare the matrix

    // Input matrix elements
    printf(""Enter elements of the matrix:
"");
    for (i = 0; i < rows; i++) {
        for (j = 0; j < cols; j++) {
            scanf(""%d"", &matrix[i][j]);
            sum += matrix[i][j];  // Add element to sum
        }
    }

    // Output the sum
    printf(""Sum of all elements = %d
"", sum);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    char ch;

    // Input a character
    printf(""Enter a character: "");
    scanf("" %c"", &ch); // Notice the space before %c to consume any leftover newline

    // Check if vowel (both uppercase and lowercase)
    if (ch == 'a' || ch == 'e' || ch == 'i' || ch == 'o' || ch == 'u' ||
        ch == 'A' || ch == 'E' || ch == 'I' || ch == 'O' || ch == 'U') {
        printf(""'%c' is a vowel.
"", ch);
    } else {
        printf(""'%c' is not a vowel.
"", ch);
    }

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int a, b, c;

    // Input three numbers
    printf(""Enter three numbers: "");
    scanf(""%d %d %d"", &a, &b, &c);

    // Compare and find the largest
    if (a >= b && a >= c)
        printf(""The largest number is: %d
"", a);
    else if (b >= a && b >= c)
        printf(""The largest number is: %d
"", b);
    else
        printf(""The largest number is: %d
"", c);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    char ch;

    // Input a lowercase character
    printf(""Enter a lowercase character: "");
    scanf("" %c"", &ch);  // space before %c handles newline

    // Check and convert to uppercase
    if (ch >= 'a' && ch <= 'z') {
        ch = ch - 32;  // ASCII value conversion
        printf(""Uppercase character: %c
"", ch);
    } else {
        printf(""The entered character is not a lowercase letter.
"");
    }

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int num, binary[32];  // To store binary digits (max 32 bits for int)
    int i = 0;

    // Input a decimal number
    printf(""Enter a decimal number: "");
    scanf(""%d"", &num);

    // Edge case: if number is 0
    if (num == 0) {
        printf(""Binary: 0
"");
        return 0;
    }

    // Convert decimal to binary
    while (num > 0) {
        binary[i] = num % 2;
        num = num / 2;
        i++;
    }

    // Print binary digits in reverse order
    printf(""Binary: "");
    for (int j = i - 1; j >= 0; j--) {
        printf(""%d"", binary[j]);
    }
    printf(""
"");

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int n, i;
    long long product = 1;

    // Input size of array
    printf(""Enter number of elements: "");
    scanf(""%d"", &n);

    int arr[n];

    // Input elements of the array
    printf(""Enter %d elements:
"", n);
    for (i = 0; i < n; i++) {
        scanf(""%d"", &arr[i]);
        product *= arr[i];  // Multiply each element
    }

    // Output the result
    printf(""Product of all elements = %lld
"", product);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int n, i;
    int evenSum = 0, oddSum = 0;

    // Input array size
    printf(""Enter number of elements: "");
    scanf(""%d"", &n);

    int arr[n];

    // Input array elements
    printf(""Enter %d elements:
"", n);
    for (i = 0; i < n; i++) {
        scanf(""%d"", &arr[i]);

        // Check even or odd and add to respective sum
        if (arr[i] % 2 == 0)
            evenSum += arr[i];
        else
            oddSum += arr[i];
    }

    // Output the results
    printf(""Sum of even elements = %d
"", evenSum);
    printf(""Sum of odd elements = %d
"", oddSum);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int i, j, space, rows;

    // Input number of rows for the top half
    printf(""Enter number of rows: "");
    scanf(""%d"", &rows);

    // Print upper half of the diamond
    for (i = 1; i <= rows; i++) {
        // Print leading spaces
        for (space = 1; space <= rows - i; space++) {
            printf("" "");
        }
        // Print stars
        for (j = 1; j <= 2 * i - 1; j++) {
            printf(""*"");
        }
        printf(""
"");
    }

    // Print lower half of the diamond
    for (i = rows - 1; i >= 1; i--) {
        // Print leading spaces
        for (space = 1; space <= rows - i; space++) {
            printf("" "");
        }
        // Print stars
        for (j = 1; j <= 2 * i - 1; j++) {
            printf(""*"");
        }
        printf(""
"");
    }

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int i, j, rows;

    // Input number of rows
    printf(""Enter number of rows: "");
    scanf(""%d"", &rows);

    // Upper half including middle
    for (i = 1; i <= rows; i++) {
        for (j = 1; j <= i; j++) {
            printf(""*"");
        }
        printf(""
"");
    }

    // Lower half
    for (i = rows - 1; i >= 1; i--) {
        for (j = 1; j <= i; j++) {
            printf(""*"");
        }
        printf(""
"");
    }

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int n, i;

    // Input array size
    printf(""Enter number of elements: "");
    scanf(""%d"", &n);

    int arr[n];

    // Input array elements
    printf(""Enter %d elements:
"", n);
    for (i = 0; i < n; i++) {
        scanf(""%d"", &arr[i]);
    }

    // Print alternate elements
    printf(""Alternate elements of the array:
"");
    for (i = 0; i < n; i += 2) {
        printf(""%d "", arr[i]);
    }

    printf(""
"");
    return 0;
}
",1
"#include <stdio.h>

int main() {
    int num, count = 0;

    // Input a number
    printf(""Enter a number: "");
    scanf(""%d"", &num);

    // Handle 0 explicitly (it has 1 digit)
    if (num == 0) {
        count = 1;
    } else {
        // Count digits
        while (num != 0) {
            num = num / 10;
            count++;
        }
    }

    // Output the result
    printf(""Number of digits = %d
"", count);

    return 0;
}
",1
"#include <stdio.h>

int main() {
    int n, i, flag = 1;

    // Input the size of array
    printf(""Enter number of elements: "");
    scanf(""%d"", &n);

    int arr[n];

    // Input array elements
    printf(""Enter %d elements:
"", n);
    for (i = 0; i < n; i++) {
        scanf(""%d"", &arr[i]);
    }

    // Check if array is palindromic
    for (i = 0; i < n / 2; i++) {
        if (arr[i] != arr[n - i - 1]) {
            flag = 0;
            break;
        }
    }

    // Output result
    if (flag)
        printf(""The array is palindromic.
"");
    else
        printf(""The array is not palindromic.
"");

    return 0;
}
",1
